,0
3027,spectrograms/no/a8f45bdc_nohash_0.png
3028,spectrograms/no/a902ce9b_nohash_0.png
3029,spectrograms/no/a97017df_nohash_0.png
3030,spectrograms/no/a97017df_nohash_1.png
3031,spectrograms/no/a97017df_nohash_2.png
3032,spectrograms/no/a996cf66_nohash_0.png
3033,spectrograms/no/a9b574b3_nohash_0.png
3034,spectrograms/no/aa109cfb_nohash_0.png
3035,spectrograms/no/aa62fdad_nohash_0.png
3036,spectrograms/no/ab3f0c1b_nohash_0.png
3037,spectrograms/no/ab3f0c1b_nohash_1.png
3038,spectrograms/no/ab5b211a_nohash_0.png
3039,spectrograms/no/ab5b211a_nohash_1.png
3040,spectrograms/no/ab71c9a7_nohash_0.png
3041,spectrograms/no/ab76ac76_nohash_0.png
3042,spectrograms/no/ab81c9c8_nohash_0.png
3043,spectrograms/no/aba19127_nohash_0.png
3044,spectrograms/no/aba19127_nohash_1.png
3045,spectrograms/no/aba19127_nohash_2.png
3046,spectrograms/no/abbfc3b4_nohash_0.png
3047,spectrograms/no/abbfc3b4_nohash_1.png
3048,spectrograms/no/ac4b3fc3_nohash_0.png
3049,spectrograms/no/ac652c60_nohash_0.png
3050,spectrograms/no/ac652c60_nohash_1.png
3051,spectrograms/no/ac7840d8_nohash_0.png
3052,spectrograms/no/ac7840d8_nohash_1.png
3053,spectrograms/no/ac899eb7_nohash_0.png
3054,spectrograms/no/ad1429cf_nohash_0.png
3055,spectrograms/no/ad340ed7_nohash_0.png
3056,spectrograms/no/ad5aeec2_nohash_0.png
3057,spectrograms/no/ad5aeec2_nohash_1.png
3058,spectrograms/no/ad5aeec2_nohash_2.png
3059,spectrograms/no/ad89eb1e_nohash_0.png
3060,spectrograms/no/adc216c5_nohash_0.png
3061,spectrograms/no/adec6a94_nohash_0.png
3062,spectrograms/no/adec6a94_nohash_1.png
3063,spectrograms/no/ae82c78c_nohash_0.png
3064,spectrograms/no/ae82c78c_nohash_1.png
3065,spectrograms/no/aeb99b1c_nohash_0.png
3066,spectrograms/no/aeb99b1c_nohash_1.png
3067,spectrograms/no/aeb99b1c_nohash_2.png
3068,spectrograms/no/af30314d_nohash_0.png
3069,spectrograms/no/afb9e62e_nohash_0.png
3070,spectrograms/no/afb9e62e_nohash_1.png
3071,spectrograms/no/afbec28d_nohash_0.png
3072,spectrograms/no/afbec28d_nohash_1.png
3073,spectrograms/no/afbec28d_nohash_2.png
3074,spectrograms/no/afbec28d_nohash_3.png
3075,spectrograms/no/afe0b87d_nohash_0.png
3076,spectrograms/no/aff582a1_nohash_0.png
3077,spectrograms/no/aff582a1_nohash_1.png
3078,spectrograms/no/aff582a1_nohash_2.png
3079,spectrograms/no/aff582a1_nohash_3.png
3080,spectrograms/no/aff582a1_nohash_4.png
3081,spectrograms/no/b06c19b0_nohash_0.png
3082,spectrograms/no/b06c19b0_nohash_1.png
3083,spectrograms/no/b087aa0e_nohash_0.png
3084,spectrograms/no/b0bad4a9_nohash_0.png
3085,spectrograms/no/b1114e4f_nohash_0.png
3086,spectrograms/no/b15fc37d_nohash_0.png
3087,spectrograms/no/b15fc37d_nohash_1.png
3088,spectrograms/no/b16f2d0d_nohash_0.png
3089,spectrograms/no/b16f2d0d_nohash_1.png
3090,spectrograms/no/b19f7f5f_nohash_0.png
3091,spectrograms/no/b19f7f5f_nohash_1.png
3092,spectrograms/no/b1df80c0_nohash_0.png
3093,spectrograms/no/b1df80c0_nohash_1.png
3094,spectrograms/no/b21f0fa4_nohash_0.png
3095,spectrograms/no/b21f0fa4_nohash_1.png
3096,spectrograms/no/b25b6065_nohash_0.png
3097,spectrograms/no/b26343e9_nohash_0.png
3098,spectrograms/no/b26343e9_nohash_1.png
3099,spectrograms/no/b26343e9_nohash_2.png
3100,spectrograms/no/b26343e9_nohash_3.png
3101,spectrograms/no/b2fbe484_nohash_0.png
3102,spectrograms/no/b31ad508_nohash_0.png
3103,spectrograms/no/b36c27c2_nohash_0.png
3104,spectrograms/no/b3849d6e_nohash_0.png
3105,spectrograms/no/b3bdded5_nohash_0.png
3106,spectrograms/no/b43c8f2f_nohash_0.png
3107,spectrograms/no/b43c8f2f_nohash_1.png
3108,spectrograms/no/b43de700_nohash_0.png
3109,spectrograms/no/b4aa9fef_nohash_0.png
3110,spectrograms/no/b4aa9fef_nohash_1.png
3111,spectrograms/no/b4aa9fef_nohash_2.png
3112,spectrograms/no/b4aa9fef_nohash_3.png
3113,spectrograms/no/b4aa9fef_nohash_4.png
3114,spectrograms/no/b4bef564_nohash_0.png
3115,spectrograms/no/b4bef564_nohash_1.png
3116,spectrograms/no/b5552931_nohash_0.png
3117,spectrograms/no/b5552931_nohash_1.png
3118,spectrograms/no/b5552931_nohash_2.png
3119,spectrograms/no/b5552931_nohash_3.png
3120,spectrograms/no/b5552931_nohash_4.png
3121,spectrograms/no/b5935410_nohash_0.png
3122,spectrograms/no/b59fa113_nohash_0.png
3123,spectrograms/no/b59fa113_nohash_1.png
3124,spectrograms/no/b5aacf2c_nohash_0.png
3125,spectrograms/no/b6091c84_nohash_0.png
3126,spectrograms/no/b6091c84_nohash_1.png
3127,spectrograms/no/b63fea9e_nohash_0.png
3128,spectrograms/no/b65f6015_nohash_0.png
3129,spectrograms/no/b7a0754f_nohash_0.png
3130,spectrograms/no/b7a0754f_nohash_1.png
3131,spectrograms/no/b7a0754f_nohash_2.png
3132,spectrograms/no/b7a0754f_nohash_3.png
3133,spectrograms/no/b7a0754f_nohash_4.png
3134,spectrograms/no/b80d6c5e_nohash_0.png
3135,spectrograms/no/b843de62_nohash_0.png
3136,spectrograms/no/b843de62_nohash_1.png
3137,spectrograms/no/b843de62_nohash_2.png
3138,spectrograms/no/b84f83d2_nohash_0.png
3139,spectrograms/no/b87bdb22_nohash_0.png
3140,spectrograms/no/b87bdb22_nohash_1.png
3141,spectrograms/no/b87bdb22_nohash_2.png
3142,spectrograms/no/b87bdb22_nohash_3.png
3143,spectrograms/no/b87bdb22_nohash_4.png
3144,spectrograms/no/b8872c20_nohash_0.png
3145,spectrograms/no/b8872c20_nohash_1.png
3146,spectrograms/no/b8872c20_nohash_2.png
3147,spectrograms/no/b8b8cb52_nohash_0.png
3148,spectrograms/no/b8c48ffb_nohash_0.png
3149,spectrograms/no/b8c48ffb_nohash_1.png
3150,spectrograms/no/b8c48ffb_nohash_2.png
3151,spectrograms/no/b9515bf3_nohash_0.png
3152,spectrograms/no/b9515bf3_nohash_1.png
3153,spectrograms/no/b9515bf3_nohash_2.png
3154,spectrograms/no/b9515bf3_nohash_3.png
3155,spectrograms/no/b959cd0c_nohash_0.png
3156,spectrograms/no/b959cd0c_nohash_1.png
3157,spectrograms/no/b959cd0c_nohash_2.png
3158,spectrograms/no/b959cd0c_nohash_3.png
3159,spectrograms/no/b959cd0c_nohash_4.png
3160,spectrograms/no/b9cccd01_nohash_0.png
3161,spectrograms/no/b9f46737_nohash_0.png
3162,spectrograms/no/b9f46737_nohash_1.png
3163,spectrograms/no/b9f46737_nohash_2.png
3164,spectrograms/no/b9f46737_nohash_3.png
3165,spectrograms/no/b9f46737_nohash_4.png
3166,spectrograms/no/ba59cab3_nohash_0.png
3167,spectrograms/no/ba770f9b_nohash_0.png
3168,spectrograms/no/bab36420_nohash_0.png
3169,spectrograms/no/bab36420_nohash_1.png
3170,spectrograms/no/bab36420_nohash_2.png
3171,spectrograms/no/bab36420_nohash_3.png
3172,spectrograms/no/bab36420_nohash_4.png
3173,spectrograms/no/baeac2ba_nohash_0.png
3174,spectrograms/no/baf01c1f_nohash_0.png
3175,spectrograms/no/baf01c1f_nohash_1.png
3176,spectrograms/no/bbb2eb5b_nohash_0.png
3177,spectrograms/no/bbb2eb5b_nohash_1.png
3178,spectrograms/no/bbb2eb5b_nohash_2.png
3179,spectrograms/no/bbbf4fbd_nohash_0.png
3180,spectrograms/no/bbbf4fbd_nohash_1.png
3181,spectrograms/no/bbd0bbd0_nohash_0.png
3182,spectrograms/no/bbd0bbd0_nohash_1.png
3183,spectrograms/no/bbd0bbd0_nohash_2.png
3184,spectrograms/no/bbd0bbd0_nohash_3.png
3185,spectrograms/no/bbd0bbd0_nohash_4.png
3186,spectrograms/no/bc065a17_nohash_0.png
3187,spectrograms/no/bcdaa7a9_nohash_0.png
3188,spectrograms/no/bd061bef_nohash_0.png
3189,spectrograms/no/bd061bef_nohash_1.png
3190,spectrograms/no/bd061bef_nohash_2.png
3191,spectrograms/no/bd11a2e7_nohash_0.png
3192,spectrograms/no/bd11a2e7_nohash_1.png
3193,spectrograms/no/bd8412df_nohash_0.png
3194,spectrograms/no/bd8412df_nohash_1.png
3195,spectrograms/no/bdb90d38_nohash_0.png
3196,spectrograms/no/be7a5b2d_nohash_0.png
3197,spectrograms/no/be7a5b2d_nohash_1.png
3198,spectrograms/no/be7a5b2d_nohash_2.png
3199,spectrograms/no/be7a5b2d_nohash_3.png
3200,spectrograms/no/be7a5b2d_nohash_4.png
3201,spectrograms/no/be7fa0a3_nohash_0.png
3202,spectrograms/no/be7fa0a3_nohash_1.png
3203,spectrograms/no/be91a00a_nohash_0.png
3204,spectrograms/no/be91a00a_nohash_1.png
3205,spectrograms/no/beb49c22_nohash_0.png
3206,spectrograms/no/bf4af1af_nohash_0.png
3207,spectrograms/no/bf4af1af_nohash_1.png
3208,spectrograms/no/bf4af1af_nohash_2.png
3209,spectrograms/no/bf8d5617_nohash_0.png
3210,spectrograms/no/bf8d5617_nohash_1.png
3211,spectrograms/no/bf8d5617_nohash_2.png
3212,spectrograms/no/bf8d5617_nohash_3.png
3213,spectrograms/no/bf90a57a_nohash_0.png
3214,spectrograms/no/bf90a57a_nohash_1.png
3215,spectrograms/no/bf90a57a_nohash_2.png
3216,spectrograms/no/bfa63751_nohash_0.png
3217,spectrograms/no/bfa63751_nohash_1.png
3218,spectrograms/no/bfaf2000_nohash_0.png
3219,spectrograms/no/bfaf2000_nohash_1.png
3220,spectrograms/no/bfb10243_nohash_0.png
3221,spectrograms/no/bfdb9801_nohash_0.png
3222,spectrograms/no/bfdb9801_nohash_1.png
3223,spectrograms/no/c0445658_nohash_0.png
3224,spectrograms/no/c0445658_nohash_1.png
3225,spectrograms/no/c0445658_nohash_2.png
3226,spectrograms/no/c0445658_nohash_3.png
3227,spectrograms/no/c0445658_nohash_4.png
3228,spectrograms/no/c08585c1_nohash_0.png
3229,spectrograms/no/c08585c1_nohash_1.png
3230,spectrograms/no/c08585c1_nohash_2.png
3231,spectrograms/no/c08585c1_nohash_3.png
3232,spectrograms/no/c08585c1_nohash_4.png
3233,spectrograms/no/c0c0d87d_nohash_0.png
3234,spectrograms/no/c0c0d87d_nohash_1.png
3235,spectrograms/no/c0e8f5a1_nohash_0.png
3236,spectrograms/no/c0f8f4df_nohash_0.png
3237,spectrograms/no/c0fb6812_nohash_0.png
3238,spectrograms/no/c103a2d5_nohash_0.png
3239,spectrograms/no/c103a2d5_nohash_1.png
3240,spectrograms/no/c120e80e_nohash_0.png
3241,spectrograms/no/c120e80e_nohash_1.png
3242,spectrograms/no/c120e80e_nohash_2.png
3243,spectrograms/no/c120e80e_nohash_3.png
3244,spectrograms/no/c120e80e_nohash_4.png
3245,spectrograms/no/c137814b_nohash_0.png
3246,spectrograms/no/c1b7c224_nohash_0.png
3247,spectrograms/no/c1d39ce8_nohash_0.png
3248,spectrograms/no/c1d39ce8_nohash_1.png
3249,spectrograms/no/c1d39ce8_nohash_2.png
3250,spectrograms/no/c1d39ce8_nohash_3.png
3251,spectrograms/no/c1d39ce8_nohash_4.png
3252,spectrograms/no/c1d39ce8_nohash_5.png
3253,spectrograms/no/c1d39ce8_nohash_6.png
3254,spectrograms/no/c1d39ce8_nohash_7.png
3255,spectrograms/no/c1d39ce8_nohash_8.png
3256,spectrograms/no/c1d39ce8_nohash_9.png
3257,spectrograms/no/c1e0e8e3_nohash_0.png
3258,spectrograms/no/c1e0e8e3_nohash_1.png
3259,spectrograms/no/c1e0e8e3_nohash_2.png
3260,spectrograms/no/c1e0e8e3_nohash_3.png
3261,spectrograms/no/c1e0e8e3_nohash_4.png
3262,spectrograms/no/c1eebc0b_nohash_0.png
3263,spectrograms/no/c1eebc0b_nohash_1.png
3264,spectrograms/no/c25a032b_nohash_0.png
3265,spectrograms/no/c25a032b_nohash_1.png
3266,spectrograms/no/c2bc4489_nohash_0.png
3267,spectrograms/no/c2df23b2_nohash_0.png
3268,spectrograms/no/c33682f0_nohash_0.png
3269,spectrograms/no/c37a72d3_nohash_0.png
3270,spectrograms/no/c38720cb_nohash_0.png
3271,spectrograms/no/c392e01d_nohash_0.png
3272,spectrograms/no/c4500713_nohash_0.png
3273,spectrograms/no/c4a7a867_nohash_0.png
3274,spectrograms/no/c53b335a_nohash_0.png
3275,spectrograms/no/c5570933_nohash_0.png
3276,spectrograms/no/c5570933_nohash_1.png
3277,spectrograms/no/c5c60d8d_nohash_0.png
3278,spectrograms/no/c634a189_nohash_0.png
3279,spectrograms/no/c634a189_nohash_1.png
3280,spectrograms/no/c634a189_nohash_2.png
3281,spectrograms/no/c634a189_nohash_3.png
3282,spectrograms/no/c634a189_nohash_4.png
3283,spectrograms/no/c661be6e_nohash_0.png
3284,spectrograms/no/c661be6e_nohash_1.png
3285,spectrograms/no/c661be6e_nohash_2.png
3286,spectrograms/no/c68cf200_nohash_0.png
3287,spectrograms/no/c68cf200_nohash_1.png
3288,spectrograms/no/c692524d_nohash_0.png
3289,spectrograms/no/c692524d_nohash_1.png
3290,spectrograms/no/c6a23ff5_nohash_0.png
3291,spectrograms/no/c71e3acc_nohash_0.png
3292,spectrograms/no/c79159aa_nohash_0.png
3293,spectrograms/no/c79159aa_nohash_1.png
3294,spectrograms/no/c79159aa_nohash_2.png
3295,spectrograms/no/c79159aa_nohash_3.png
3296,spectrograms/no/c79159aa_nohash_4.png
3297,spectrograms/no/c7aa72e6_nohash_0.png
3298,spectrograms/no/c7aa72e6_nohash_1.png
3299,spectrograms/no/c7aaad67_nohash_0.png
3300,spectrograms/no/c7aaad67_nohash_1.png
3301,spectrograms/no/c7aaad67_nohash_2.png
3302,spectrograms/no/c7b4049e_nohash_0.png
3303,spectrograms/no/c84f9b5c_nohash_0.png
3304,spectrograms/no/c8771f88_nohash_0.png
3305,spectrograms/no/c885a039_nohash_0.png
3306,spectrograms/no/c8db14a8_nohash_0.png
3307,spectrograms/no/c8db14a8_nohash_1.png
3308,spectrograms/no/c93d5e22_nohash_0.png
3309,spectrograms/no/c93d5e22_nohash_1.png
3310,spectrograms/no/c93d5e22_nohash_2.png
3311,spectrograms/no/c93d5e22_nohash_3.png
3312,spectrograms/no/c93d5e22_nohash_4.png
3313,spectrograms/no/c948d727_nohash_0.png
3314,spectrograms/no/c948d727_nohash_1.png
3315,spectrograms/no/c948d727_nohash_2.png
3316,spectrograms/no/c948d727_nohash_3.png
3317,spectrograms/no/c948d727_nohash_4.png
3318,spectrograms/no/c9b653a0_nohash_0.png
3319,spectrograms/no/c9b653a0_nohash_1.png
3320,spectrograms/no/c9b653a0_nohash_2.png
3321,spectrograms/no/c9b653a0_nohash_3.png
3322,spectrograms/no/c9b653a0_nohash_4.png
3323,spectrograms/no/caa4779f_nohash_0.png
3324,spectrograms/no/caa4779f_nohash_1.png
3325,spectrograms/no/caa4779f_nohash_2.png
3326,spectrograms/no/caa7feaf_nohash_0.png
3327,spectrograms/no/caa7feaf_nohash_1.png
3328,spectrograms/no/cae62f38_nohash_0.png
3329,spectrograms/no/caf1803e_nohash_0.png
3330,spectrograms/no/cb164eea_nohash_0.png
3331,spectrograms/no/cb2929ce_nohash_0.png
3332,spectrograms/no/cb2929ce_nohash_1.png
3333,spectrograms/no/cb2929ce_nohash_2.png
3334,spectrograms/no/cb2929ce_nohash_3.png
3335,spectrograms/no/cb2929ce_nohash_4.png
3336,spectrograms/no/cb2929ce_nohash_5.png
3337,spectrograms/no/cb802c63_nohash_0.png
3338,spectrograms/no/cb8f8307_nohash_0.png
3339,spectrograms/no/cb8f8307_nohash_1.png
3340,spectrograms/no/cb8f8307_nohash_2.png
3341,spectrograms/no/cb8f8307_nohash_3.png
3342,spectrograms/no/cb8f8307_nohash_4.png
3343,spectrograms/no/cb8f8307_nohash_5.png
3344,spectrograms/no/cb8f8307_nohash_6.png
3345,spectrograms/no/cc3d1613_nohash_0.png
3346,spectrograms/no/cc554de3_nohash_0.png
3347,spectrograms/no/cc6ee39b_nohash_0.png
3348,spectrograms/no/cc6ee39b_nohash_1.png
3349,spectrograms/no/cc6ee39b_nohash_2.png
3350,spectrograms/no/cc6ee39b_nohash_3.png
3351,spectrograms/no/cc6ee39b_nohash_4.png
3352,spectrograms/no/cc71bada_nohash_0.png
3353,spectrograms/no/cc71bada_nohash_1.png
3354,spectrograms/no/cc71bada_nohash_2.png
3355,spectrograms/no/cc71bada_nohash_3.png
3356,spectrograms/no/ccb1266b_nohash_0.png
3357,spectrograms/no/ccb1266b_nohash_1.png
3358,spectrograms/no/cce17a61_nohash_0.png
3359,spectrograms/no/cce17a61_nohash_1.png
3360,spectrograms/no/ccf418a5_nohash_0.png
3361,spectrograms/no/cd68e997_nohash_0.png
3362,spectrograms/no/cd68e997_nohash_1.png
3363,spectrograms/no/cd7f8c1b_nohash_0.png
3364,spectrograms/no/cd7f8c1b_nohash_1.png
3365,spectrograms/no/cd7f8c1b_nohash_2.png
3366,spectrograms/no/cd7f8c1b_nohash_3.png
3367,spectrograms/no/cd7f8c1b_nohash_4.png
3368,spectrograms/no/cd8b1781_nohash_0.png
3369,spectrograms/no/cd911ace_nohash_0.png
3370,spectrograms/no/cdbd6969_nohash_0.png
3371,spectrograms/no/cdfbbe75_nohash_0.png
3372,spectrograms/no/cdfbbe75_nohash_1.png
3373,spectrograms/no/cdfbbe75_nohash_2.png
3374,spectrograms/no/ceaadb24_nohash_0.png
3375,spectrograms/no/ced4e2a1_nohash_0.png
3376,spectrograms/no/ced835d3_nohash_0.png
3377,spectrograms/no/ced835d3_nohash_1.png
3378,spectrograms/no/ced835d3_nohash_2.png
3379,spectrograms/no/ced835d3_nohash_3.png
3380,spectrograms/no/ced835d3_nohash_4.png
3381,spectrograms/no/cee22275_nohash_0.png
3382,spectrograms/no/cee22275_nohash_1.png
3383,spectrograms/no/cee22275_nohash_2.png
3384,spectrograms/no/cf68fad2_nohash_0.png
3385,spectrograms/no/cf87b736_nohash_0.png
3386,spectrograms/no/cf87b736_nohash_1.png
3387,spectrograms/no/cf8d91cf_nohash_0.png
3388,spectrograms/no/cf8d91cf_nohash_1.png
3389,spectrograms/no/cf8d91cf_nohash_2.png
3390,spectrograms/no/d0426d63_nohash_0.png
3391,spectrograms/no/d0ce2418_nohash_0.png
3392,spectrograms/no/d0f7bef5_nohash_0.png
3393,spectrograms/no/d0f7bef5_nohash_1.png
3394,spectrograms/no/d1214f15_nohash_0.png
3395,spectrograms/no/d1a17cbe_nohash_0.png
3396,spectrograms/no/d2eae23d_nohash_0.png
3397,spectrograms/no/d31d8dd7_nohash_0.png
3398,spectrograms/no/d31d8dd7_nohash_1.png
3399,spectrograms/no/d430b3cc_nohash_0.png
3400,spectrograms/no/d430b3cc_nohash_1.png
3401,spectrograms/no/d430b3cc_nohash_2.png
3402,spectrograms/no/d486fb84_nohash_0.png
3403,spectrograms/no/d4d898d7_nohash_0.png
3404,spectrograms/no/d5356b9a_nohash_0.png
3405,spectrograms/no/d5356b9a_nohash_1.png
3406,spectrograms/no/d53e25ba_nohash_0.png
3407,spectrograms/no/d5c41d6a_nohash_0.png
3408,spectrograms/no/d5c41d6a_nohash_1.png
3409,spectrograms/no/d6360b32_nohash_0.png
3410,spectrograms/no/d6b155a5_nohash_0.png
3411,spectrograms/no/d750966e_nohash_0.png
3412,spectrograms/no/d7559b2d_nohash_0.png
3413,spectrograms/no/d7559b2d_nohash_1.png
3414,spectrograms/no/d78858d9_nohash_0.png
3415,spectrograms/no/d7a58714_nohash_0.png
3416,spectrograms/no/d7a58714_nohash_1.png
3417,spectrograms/no/d7ca14ef_nohash_0.png
3418,spectrograms/no/d84829e0_nohash_0.png
3419,spectrograms/no/d8521ea0_nohash_0.png
3420,spectrograms/no/d85270c1_nohash_0.png
3421,spectrograms/no/d85270c1_nohash_1.png
3422,spectrograms/no/d8a5ace5_nohash_0.png
3423,spectrograms/no/d8c314c0_nohash_0.png
3424,spectrograms/no/d8c314c0_nohash_1.png
3425,spectrograms/no/d8c52371_nohash_0.png
3426,spectrograms/no/d8ed3745_nohash_0.png
3427,spectrograms/no/d8ee4734_nohash_0.png
3428,spectrograms/no/d8ee4734_nohash_1.png
3429,spectrograms/no/d90b4138_nohash_0.png
3430,spectrograms/no/d90b4138_nohash_1.png
3431,spectrograms/no/d90b4138_nohash_2.png
3432,spectrograms/no/d90b4138_nohash_3.png
3433,spectrograms/no/d90b4138_nohash_4.png
3434,spectrograms/no/d926bb17_nohash_0.png
3435,spectrograms/no/d933bf5e_nohash_0.png
3436,spectrograms/no/d94eb94f_nohash_0.png
3437,spectrograms/no/d94eb94f_nohash_1.png
3438,spectrograms/no/d952a17e_nohash_0.png
3439,spectrograms/no/d952a17e_nohash_1.png
3440,spectrograms/no/d952a17e_nohash_2.png
3441,spectrograms/no/d98f6043_nohash_0.png
3442,spectrograms/no/d9b50b8b_nohash_0.png
3443,spectrograms/no/d9d6559e_nohash_0.png
3444,spectrograms/no/da15e796_nohash_0.png
3445,spectrograms/no/da15e796_nohash_1.png
3446,spectrograms/no/da2c5f1b_nohash_0.png
3447,spectrograms/no/da4ef063_nohash_0.png
3448,spectrograms/no/da584bc0_nohash_0.png
3449,spectrograms/no/da584bc0_nohash_1.png
3450,spectrograms/no/da584bc0_nohash_2.png
3451,spectrograms/no/da584bc0_nohash_3.png
3452,spectrograms/no/da5dadb9_nohash_0.png
3453,spectrograms/no/dabd70c2_nohash_0.png
3454,spectrograms/no/db72a474_nohash_0.png
3455,spectrograms/no/db7c95b0_nohash_0.png
3456,spectrograms/no/db8a3397_nohash_0.png
3457,spectrograms/no/dc6e9c04_nohash_0.png
3458,spectrograms/no/dc6e9c04_nohash_1.png
3459,spectrograms/no/dca6b373_nohash_0.png
3460,spectrograms/no/dca6b373_nohash_1.png
3461,spectrograms/no/dce05676_nohash_0.png
3462,spectrograms/no/dce5041a_nohash_0.png
3463,spectrograms/no/dce5041a_nohash_1.png
3464,spectrograms/no/dce5041a_nohash_2.png
3465,spectrograms/no/dd6c6806_nohash_0.png
3466,spectrograms/no/de08912f_nohash_0.png
3467,spectrograms/no/de08912f_nohash_1.png
3468,spectrograms/no/de41f895_nohash_0.png
3469,spectrograms/no/de41f895_nohash_1.png
3470,spectrograms/no/de4f7798_nohash_0.png
3471,spectrograms/no/de4f7798_nohash_1.png
3472,spectrograms/no/de650823_nohash_0.png
3473,spectrograms/no/dea820ce_nohash_0.png
3474,spectrograms/no/dea820ce_nohash_1.png
3475,spectrograms/no/dea820ce_nohash_2.png
3476,spectrograms/no/dea820ce_nohash_3.png
3477,spectrograms/no/dea820ce_nohash_4.png
3478,spectrograms/no/dec73123_nohash_0.png
3479,spectrograms/no/df038de4_nohash_0.png
3480,spectrograms/no/df1d5024_nohash_0.png
3481,spectrograms/no/df1d5024_nohash_1.png
3482,spectrograms/no/df1d5024_nohash_2.png
3483,spectrograms/no/df1d5024_nohash_3.png
3484,spectrograms/no/df1d5024_nohash_4.png
3485,spectrograms/no/df280250_nohash_0.png
3486,spectrograms/no/df6bd83f_nohash_0.png
3487,spectrograms/no/dfb6450b_nohash_0.png
3488,spectrograms/no/e0315cf6_nohash_0.png
3489,spectrograms/no/e0315cf6_nohash_1.png
3490,spectrograms/no/e0315cf6_nohash_2.png
3491,spectrograms/no/e0315cf6_nohash_3.png
3492,spectrograms/no/e0315cf6_nohash_4.png
3493,spectrograms/no/e0322f2c_nohash_0.png
3494,spectrograms/no/e04d7130_nohash_0.png
3495,spectrograms/no/e04d7130_nohash_1.png
3496,spectrograms/no/e0611c84_nohash_0.png
3497,spectrograms/no/e0611c84_nohash_1.png
3498,spectrograms/no/e0a7c5a0_nohash_0.png
3499,spectrograms/no/e10e2cbb_nohash_0.png
3500,spectrograms/no/e14d3db8_nohash_0.png
3501,spectrograms/no/e1aa22e4_nohash_0.png
3502,spectrograms/no/e1aa22e4_nohash_1.png
3503,spectrograms/no/e2008f39_nohash_0.png
3504,spectrograms/no/e20be42a_nohash_0.png
3505,spectrograms/no/e2362167_nohash_0.png
3506,spectrograms/no/e269bac0_nohash_0.png
3507,spectrograms/no/e269bac0_nohash_1.png
3508,spectrograms/no/e32ff49d_nohash_0.png
3509,spectrograms/no/e32ff49d_nohash_1.png
3510,spectrograms/no/e32ff49d_nohash_2.png
3511,spectrograms/no/e3b64217_nohash_0.png
3512,spectrograms/no/e3b64217_nohash_1.png
3513,spectrograms/no/e3e49931_nohash_0.png
3514,spectrograms/no/e41e41f7_nohash_0.png
3515,spectrograms/no/e41e41f7_nohash_1.png
3516,spectrograms/no/e4200516_nohash_0.png
3517,spectrograms/no/e48a80ed_nohash_0.png
3518,spectrograms/no/e48a80ed_nohash_1.png
3519,spectrograms/no/e4a2cf79_nohash_0.png
3520,spectrograms/no/e4a2cf79_nohash_1.png
3521,spectrograms/no/e4a2cf79_nohash_2.png
3522,spectrograms/no/e4b02540_nohash_0.png
3523,spectrograms/no/e53139ad_nohash_0.png
3524,spectrograms/no/e53139ad_nohash_1.png
3525,spectrograms/no/e53139ad_nohash_2.png
3526,spectrograms/no/e53139ad_nohash_3.png
3527,spectrograms/no/e53139ad_nohash_4.png
3528,spectrograms/no/e55a2b20_nohash_0.png
3529,spectrograms/no/e55a2b20_nohash_1.png
3530,spectrograms/no/e55a2b20_nohash_2.png
3531,spectrograms/no/e57d35bc_nohash_0.png
3532,spectrograms/no/e57d35bc_nohash_1.png
3533,spectrograms/no/e57d35bc_nohash_2.png
3534,spectrograms/no/e5afa9b0_nohash_0.png
3535,spectrograms/no/e5c48e53_nohash_0.png
3536,spectrograms/no/e5c48e53_nohash_1.png
3537,spectrograms/no/e5dadd24_nohash_0.png
3538,spectrograms/no/e649aa92_nohash_0.png
3539,spectrograms/no/e649aa92_nohash_1.png
3540,spectrograms/no/e6515415_nohash_0.png
3541,spectrograms/no/e6515415_nohash_1.png
3542,spectrograms/no/e6be0830_nohash_0.png
3543,spectrograms/no/e7117d00_nohash_0.png
3544,spectrograms/no/e72aa705_nohash_0.png
3545,spectrograms/no/e77d88fc_nohash_0.png
3546,spectrograms/no/e77d88fc_nohash_1.png
3547,spectrograms/no/e7d0eb3f_nohash_0.png
3548,spectrograms/no/e7ea8b76_nohash_0.png
3549,spectrograms/no/e7ea8b76_nohash_1.png
3550,spectrograms/no/e7ea8b76_nohash_2.png
3551,spectrograms/no/e7ea8b76_nohash_3.png
3552,spectrograms/no/e7ea8b76_nohash_4.png
3553,spectrograms/no/e7ea8b76_nohash_5.png
3554,spectrograms/no/e82914c0_nohash_0.png
3555,spectrograms/no/e8d562ca_nohash_0.png
3556,spectrograms/no/e8d562ca_nohash_1.png
3557,spectrograms/no/e900b652_nohash_0.png
3558,spectrograms/no/e900b652_nohash_1.png
3559,spectrograms/no/e9287461_nohash_0.png
3560,spectrograms/no/e9287461_nohash_1.png
3561,spectrograms/no/e96a5020_nohash_0.png
3562,spectrograms/no/e96a5020_nohash_1.png
3563,spectrograms/no/e96a5020_nohash_2.png
3564,spectrograms/no/e98cb283_nohash_0.png
3565,spectrograms/no/e99d36c8_nohash_0.png
3566,spectrograms/no/e99d36c8_nohash_1.png
3567,spectrograms/no/ea1f888c_nohash_0.png
3568,spectrograms/no/ea7ca285_nohash_0.png
3569,spectrograms/no/ea9f8e11_nohash_0.png
3570,spectrograms/no/eb0676ec_nohash_0.png
